BTC Address,Signer Key,Total uSTX,Stacker
bc1q2efqxgdyn2ffanuvsf8m62t400pyfjs2unx8dc,0321129d7a3e14cce66abef68b9a3d31d998f14e9a18b09d66aa1110fc604a3b1f,4049000000000,SP3573HMB9SPCTMT85YS85KEPYCX33E6MZGQ5QB2A
31yuSoYmpkV5TDxuMh2GUfchJFef4kHyus,02c770af1c0316b42d50bb2f7720f473a7393a53878a212f1f573b23b8fecc1b35,9030475000000,SP22XRPKA10DCQA77EFB596AKYTH042P1FZH0BMQZ
bc1qcc2pumtnrtcj4mk9w0y37xynhqarh40zsy5v77,029e1245f007bd8f76d5ce67e759acd21f8b0f2538a80713468f7524bf3fff6136,360000000000,
bc1qmg39xj6gk09auqkhetea4lce724pqz9jvx28c9,03e0df37e83e43847625a0320456cb9758050a61ce76c2c130bf50242f27ba6d54,360000000000,
13hay8FrD13ceUJLHLBdXe4g5Ze3xkRssW,022150d4ea6dc60e75e162455553a92adea0a0f3000c192cc55d0bffed22c0a8e0,560001926801,
bc1qxf5ephyanvpxe593a3kg36cx0k92dq3yua46n2,039dc5297b92c1f6b48f4a68e180b853ff6e8188fb78422652a90b8fe14941adce,15810028261546,
1PSnCwZ7hhmEin5dHHjjz4JPGEXGsLkaqW,03cd46fbbdc76f8576c12f8a07832ad48dd460faf27a9b7c277cd2d2fe411e998d,200000000000,SP13CM9QN6J23B6T6415SC0T8JQZ3YADPD1TJ27WZ
bc1q44gpt48t8gu0vjakf0q330d9phv4590uq94t8j,03a541c1ec2cfb32da48cfadf439c9b2f27d166bbffa18a178c7a6a0d54cfa7813,360000000000,
bc1qavwt43t0a865eljtpwf7ngwhmfq5w9v09wjwdt,03115cb2254a9ad4a32bbe043acf57411d32ea74b05ddf6e850a0b11dbe0f55370,14273180000000,
bc1qs33quxgnwkrspgu82lmaczw7gtcfa88pll8fqm,03ed732eab6b99b90315f9b58ce9c3e2d1991bc4e9cfa59841535c0ef7dbba38e0,9389482998706,
bc1qtaj2vkpuqk3cnx0aerfm76f3k9ddf8sv8ytmpv,0228a566db9a7b3212d612aa06e34fa981351a4372737849bfcaa1a28e8a044e5d,1050000000000,SP1D8113G9CXE9V9V4H1YDGG7D3V7ZRRNN5RK8ZBP
bc1qtaj2vkpuqk3cnx0aerfm76f3k9ddf8sv8ytmpv,0228a566db9a7b3212d612aa06e34fa981351a4372737849bfcaa1a28e8a044e5d,1050000000000,SP36G651FY3BX47S83CMX6TYBH5Q72QKT794EGJFB
bc1qvsytlzdcqwxxrrz26msr6rfneajcrjtcw6k4xx,02844807121921880119fe05ae47fccb4945a4bb2f840fe7de66e6f32640bc8169,74989152876659,
bc1q3gclzxqadmjhh3s9jkjae9se484gt7j0mcd4p8,038b9ddb9808631dd75ccb0b6715b36bb1e391d85d40f1a031e98a332890bed2ea,1019990000000,
bc1qxjjux8dl64papqtcrfq6avyy5eu060xzpvdkv9,035bb766ff7b9c1ab0aafd39129ae3e2e051a9b7370588d5c3df000956223bda23,2627008276755,
bc1qf378qcrss92xz4pspkh3h5c7pk2usrwgd3zakt,039262e5a8badd8e49eaa1808a675ad005f7b324bd677576fa670e43e73b166844,7000500300000,
bc1qsfahfanetg4v75x6qj82mvs033le6sfflghpws,024f164c6e73df283d34d7d9cc86553a82dce76045ba7dfbf4de0004f89eabb8e0,181000000000,
